CODGEO,Nb Pharmacies et parfumerie,Dynamique Entrepreneuriale,Dynamique Entrepreneuriale Service et Commerce,Synergie Médicale COMMUNE,Orientation Economique,Indice Fiscal Partiel,Score Fiscal,Indice Evasion Client,Score Evasion Client,Indice Synergie Médicale,Score Synergie Médicale,SEG Croissance POP,LIBGEO,REG,DEP,Nb Omnipraticiens BV,Nb Infirmiers Libéraux BV,Nb dentistes Libéraux BV,Nb pharmaciens Libéraux BV,Densité Médicale BV,Score équipement de santé BV,Indice Démographique,Score Démographique,Indice Ménages,Score Ménages,Population,Evolution Population,Evolution Pop %,Nb Ménages,Nb Résidences Principales,Nb propriétaire,Nb Logement,Nb Résidences Secondaires,Nb Log Vacants,Nb Occupants Résidence Principale,Nb Femme,Nb Homme,Nb Mineurs,Nb Majeurs,Nb Etudiants,Nb Entreprises Secteur Services,Nb Entreprises Secteur Commerce,Nb Entreprises Secteur Construction,Nb Entreprises Secteur Industrie,Nb Création Enteprises,Nb Création Industrielles,Nb Création Construction,Nb Création Commerces,Nb Création Services,Moyenne Revenus Fiscaux Départementaux,Moyenne Revenus Fiscaux Régionaux,Dep Moyenne Salaires Horaires,Dep Moyenne Salaires Cadre Horaires,Dep Moyenne Salaires Prof Intermédiaire Horaires,Dep Moyenne Salaires Employé Horaires,Dep Moyenne Salaires Ouvrié Horaires,Reg Moyenne Salaires Horaires,Reg Moyenne Salaires Cadre Horaires,Reg Moyenne Salaires Prof Intermédiaire Horaires,Reg Moyenne Salaires Employé Horaires,Reg Moyenne Salaires Ouvrié Horaires,Valeur ajoutée régionale,Urbanité Ruralité,Score Urbanité,Nb Atifs,Nb Actifs Salariés,Nb Actifs Non Salariés,Nb Logement Secondaire et Occasionnel,Nb Hotel,Capacité Hotel,Nb Camping,Capacité Camping,Dynamique Démographique BV,Taux étudiants,Taux Propriété,Dynamique Démographique INSEE,Capacité Fisc,Capacité Fiscale,Moyenne Revnus fiscaux,Taux Evasion Client,"Nb Education, santé, action sociale",Nb Services personnels et domestiques,"Nb Santé, action sociale",Nb Industries des biens intermédiaires,Nb de Commerce,Nb de Services aux particuliers,"Nb institution de Education, santé, action sociale, administration",PIB Régionnal,SEG Environnement Démographique Obsolète,Score Croissance Population,Score Croissance Entrepreneuriale,Score VA Région,Score PIB,Environnement Démographique,Fidélité,SYN MEDICAL,Seg Cap Fiscale,Seg Dyn Entre,DYN SetC,CP
84090,0,61,14,152,Bassin Résidentiel,90.28084,32.98475,0,0,152.75618,0.18552,en croissance démographique,Peypin-d'Aigues,93,84,46,65,24,24,0.146161582,4,28.83518,0.02225,30.13789,0.018,473,-3,0,200,202,156,325,112,11,473,460,468,552,376,27,6,5,10,5,4,0,0,1,3,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,184,143,41,112,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,48,0,93,93,9192.5,0,0,0,0,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.31148,0.01585,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84091,1,256,223,220,Bassin Résidentiel,90.28084,32.98475,0,0,221.09447,0.27628,en croissance démographique,Piolenc,93,84,9,8,3,3,0.133757962,2,262.62571,0.20265,236.28103,0.14115,4308,118,2,1568,1568,1054,1682,30,84,4237,4300,4114,5224,3190,320,85,88,39,45,18,1,4,6,7,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 10 m habts,25,1596,1326,270,30,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,62,-10,137,137,9192.5,0,33,7,33,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.13115,0.08472,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84092,1,852,1046,426,Bassin Urbain,90.28084,32.98475,1366.50522,0.58417,428.11929,0.55123,en croissance démographique,Le Pontet,93,84,12,12,6,6,1,1,949.91501,0.73298,860.13528,0.51381,15582,900,5,5708,5721,3397,5998,33,244,15172,15334,14986,18576,11744,1349,378,430,118,129,108,7,23,35,43,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com > 200 m habts,87.5,6024,5545,479,33,11,576,1,99,Grande Ville,0,56,-94,276,276,9192.5,11,116,33,123,2892,7609,3241,14267,130177,Com > 200 m habts en croissance démographique,73.36066,0.49941,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84093,0,51,30,106,Bassin Urbain,90.28084,32.98475,0,0,106.52734,0.12413,en croissance démographique,Puget,93,84,12,12,6,6,1,1,35.96777,0.02775,38.12443,0.02277,590,2,0,253,252,209,346,92,2,589,578,576,663,491,25,16,8,2,4,4,1,0,1,2,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,198,156,42,92,0,0,0,0,Grande Ville,0,60,0,94,94,9192.5,0,5,1,5,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,71.31148,0.01585,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84094,0,62,33,127,Bassin Résidentiel,90.28084,32.98475,0,0,127.63181,0.15216,en croissance démographique,Puyméras,93,84,24,32,19,19,0.154207174,4,37.12606,0.02865,38.12443,0.02277,609,-7,-1,253,253,156,332,65,14,609,606,580,716,470,30,13,13,4,8,2,0,1,1,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,271,163,108,65,0,0,0,0,3.Accroissement par excédent migratoire,0,46,0,96,96,9192.5,0,1,1,1,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,70.90164,0.01239,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84095,0,73,30,101,Bassin Résidentiel,90.28084,32.98475,0,0,101.50246,0.11745,en croissance démographique,Puyvert,93,84,13,18,8,8,0.166610795,4,32.98062,0.02545,31.3434,0.01872,541,10,1,208,208,154,315,107,0,540,516,534,624,426,35,14,10,8,11,4,0,0,1,3,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,178,128,50,107,0,0,0,0,3.Accroissement par excédent migratoire,0,48,0,93,93,9192.5,0,3,1,2,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.72131,0.01585,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84096,0,51,27,125,Bassin Résidentiel,90.28084,32.98475,0,0,125.62186,0.14949,en croissance démographique,Rasteau,93,84,24,32,19,19,0.154207174,4,41.2715,0.03185,41.59028,0.02484,677,10,1,276,278,184,405,97,30,674,662,664,782,544,48,16,6,4,2,2,1,0,0,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,288,193,95,97,1,20,0,0,3.Accroissement par excédent migratoire,0,45,0,97,97,9192.5,0,4,1,3,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.72131,0.00346,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84097,0,56,35,131,Bassin Industriel,90.28084,32.98475,0,0,131.65171,0.1575,en croissance démographique,Richerenches,93,84,29,36,18,18,0.143814951,4,37.55279,0.02898,33.30236,0.01989,616,14,2,221,223,131,276,26,27,616,610,584,750,444,36,11,16,3,5,6,1,2,2,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,249,192,57,26,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,47,-1,95,95,9192.5,0,1,1,1,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.13115,0.02824,23.05911,25.04019,Bassin Industriel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84098,0,59,37,126,Bassin Résidentiel,90.28084,32.98475,0,0,126.62683,0.15082,en croissance démographique,Roaix,93,84,24,32,19,19,0.154207174,4,35.78489,0.02761,34.95995,0.02088,587,11,1,232,232,147,301,52,17,587,594,556,696,454,31,12,17,6,2,3,1,1,0,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,252,184,68,52,0,0,0,0,3.Accroissement par excédent migratoire,0,48,0,95,95,9192.5,0,1,2,1,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.72131,0.00519,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84099,0,239,197,149,Bassin Urbain,90.28084,32.98475,0,0,149.74126,0.18152,en croissance démographique,Robion,93,84,12,12,6,6,1,1,234.40015,0.18087,222.86967,0.13313,3845,9,0,1479,1478,978,1664,100,86,3720,3844,3672,4559,2957,248,88,66,42,36,22,3,2,8,9,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 50 m habts,50,1478,1171,307,100,0,0,0,0,Grande Ville,0,58,0,134,134,9192.5,0,32,5,31,2892,7609,3241,14267,130177,Com < 50 m habts en croissance démographique,71.31148,0.10951,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84100,0,32,4,99,Bassin Urbain,90.28084,32.98475,0,0,99.49251,0.11478,en croissance démographique,La Roque-Alric,93,84,12,12,6,6,1,1,3.29197,0.00254,4.52068,0.0027,54,-1,-1,30,30,17,62,32,0,54,48,58,58,48,2,4,0,0,0,1,0,1,0,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,25,13,12,32,0,0,0,0,Grande Ville,0,27,0,88,88,9192.5,0,0,0,0,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,70.90164,0.00173,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84101,0,46,20,105,Bassin Urbain,90.28084,32.98475,0,0,105.52236,0.12279,en croissance démographique,La Roque-sur-Pernes,93,84,12,12,6,6,1,1,27.25016,0.02103,23.95962,0.01431,447,20,4,159,159,128,264,94,11,447,428,442,554,316,35,8,8,3,2,8,0,1,1,6,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,165,130,35,94,0,0,0,0,Grande Ville,0,48,-2,93,93,9192.5,0,2,1,2,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,72.95082,0.02277,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84102,0,156,152,141,Bassin Résidentiel,90.28084,32.98475,372.68324,0.15932,141.70146,0.17084,en croissance démographique,Roussillon,93,84,32,34,18,18,0.124036205,4,70.83823,0.05466,75.79678,0.04528,1162,2,0,503,504,352,811,256,51,1160,1168,1122,1335,955,49,44,73,22,17,10,0,1,5,4,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,449,300,149,256,4,56,1,70,2.Accroissement par excédent naturel,0,43,0,102,102,9192.5,3,8,0,6,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.31148,0.06196,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84103,0,61,35,134,Bassin Résidentiel,90.28084,32.98475,124.22775,0.05311,134.66663,0.1615,en croissance démographique,Rustrel,93,84,32,34,18,18,0.124036205,4,37.12606,0.02865,38.87787,0.02322,609,5,0,258,258,170,373,89,26,613,610,572,711,471,28,12,15,4,7,5,0,0,3,2,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,223,173,50,89,1,7,1,70,2.Accroissement par excédent naturel,0,45,0,95,95,9192.5,1,1,1,1,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.31148,0.03545,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84104,0,90,77,136,Bassin Résidentiel,90.28084,32.98475,0,0,136.67658,0.16417,en croissance démographique,Sablet,93,84,24,32,19,19,0.154207174,4,78.21467,0.06035,69.31714,0.04141,1283,10,0,460,460,277,620,121,39,1210,1310,1190,1535,965,79,32,28,8,10,5,0,0,0,5,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,446,324,122,121,0,0,0,0,3.Accroissement par excédent migratoire,0,44,0,101,101,9192.5,0,12,3,16,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.31148,0.00865,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84105,0,81,51,133,Bassin Résidentiel,90.28084,32.98475,0,0,133.66166,0.16016,en croissance démographique,Saignon,93,84,32,34,18,18,0.124036205,4,60.8404,0.04695,62.98818,0.03763,998,22,2,418,416,320,641,212,13,994,1018,940,1172,786,55,18,22,10,8,7,0,1,3,3,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,385,290,95,212,0,0,0,0,2.Accroissement par excédent naturel,0,49,-2,100,100,9192.5,0,2,0,2,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.13115,0.0389,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84106,0,153,138,155,Bassin Résidentiel,90.28084,32.98475,0,0,155.7711,0.18953,en croissance démographique,Sainte-Cécile-les-Vignes,93,84,30,45,16,16,0.124036205,4,128.14282,0.09888,127.63395,0.07624,2102,-110,-5,847,844,521,1020,72,104,2010,2070,2004,2413,1661,106,60,48,16,27,13,3,0,4,6,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale > 2 000 habts,0,776,577,199,72,1,9,0,0,2.Accroissement par excédent naturel,0,51,12,112,112,9192.5,0,20,5,18,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,69.2623,0.05821,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84107,0,58,29,82,Bassin Résidentiel,90.28084,32.98475,124.22775,0.05311,82.40794,0.09209,en croissance démographique,Saint-Christol,93,84,4,5,1,1,0.178008716,4,33.89505,0.02615,28.93237,0.01728,556,-45,-8,192,192,102,333,102,39,458,510,570,633,447,21,12,11,4,6,1,0,0,0,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,210,177,33,102,1,31,1,17,5.Déclin par déficit naturel,0,30,5,94,94,9192.5,1,3,2,4,2892,7609,3241,14267,130177,Zone rurale en déclin démographique,68.03279,0.00173,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Faible Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84108,0,150,138,130,Bassin Urbain,90.28084,32.98475,0,0,130.64673,0.15616,en croissance démographique,Saint-Didier,93,84,12,12,6,6,1,1,112.65838,0.08693,107.89363,0.06445,1848,-20,-1,716,716,511,805,53,36,1776,1960,1654,2162,1452,126,67,41,18,22,15,1,4,2,8,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,667,542,125,53,1,37,0,0,Grande Ville,0,63,2,108,108,9192.5,0,26,6,24,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,70.90164,0.0438,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84109,0,38,5,99,Bassin Urbain,90.28084,32.98475,0,0,99.49251,0.11478,en croissance démographique,Saint-Hippolyte-le-Graveyron,93,84,12,12,6,6,1,1,10.91226,0.00842,9.9455,0.00594,179,3,1,66,66,55,99,30,3,179,180,172,216,136,9,3,1,2,2,0,0,0,0,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,62,38,24,30,0,0,0,0,Grande Ville,0,55,0,90,90,9192.5,0,1,0,1,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,71.72131,0,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84110,0,30,1,121,Bassin Résidentiel,90.28084,32.98475,0,0,121.60196,0.14415,en croissance démographique,Saint-Léger-du-Ventoux,93,84,24,32,19,19,0.154207174,4,1.4631,0.00113,1.3562,0.00081,24,-1,-4,9,9,5,37,18,10,24,24,24,30,18,1,1,0,0,0,0,0,0,0,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,8,6,2,18,0,0,0,0,3.Accroissement par excédent migratoire,0,13,0,88,88,9192.5,0,0,0,0,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,69.67213,0,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84111,0,53,14,121,Bassin Résidentiel,90.28084,32.98475,0,0,121.60196,0.14415,en croissance démographique,Saint-Marcellin-lès-Vaison,93,84,24,32,19,19,0.154207174,4,17.3133,0.01336,17.63066,0.01053,284,17,5,117,116,78,151,23,12,284,274,276,330,220,11,3,8,9,0,0,0,0,0,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,124,87,37,23,1,12,0,0,3.Accroissement par excédent migratoire,0,51,-1,91,91,9192.5,0,0,0,0,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,73.36066,0,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84112,0,67,29,129,Bassin Résidentiel,90.28084,32.98475,124.22775,0.05311,129.64176,0.15483,en croissance démographique,Saint-Martin-de-Castillon,93,84,32,34,18,18,0.124036205,4,34.07794,0.0263,34.50788,0.02061,559,12,2,229,230,164,471,230,11,512,510,592,634,468,21,15,8,11,3,6,0,3,1,2,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,202,138,64,230,1,16,0,0,2.Accroissement par excédent naturel,0,34,-1,94,94,9192.5,1,3,1,3,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.13115,0.01931,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84113,0,59,33,156,Bassin Résidentiel,90.28084,32.98475,0,0,156.77608,0.19086,en croissance démographique,Saint-Martin-de-la-Brasque,93,84,46,65,24,24,0.146161582,4,39.99129,0.03086,40.83684,0.02439,656,10,1,271,271,197,420,124,25,656,664,620,797,487,27,12,14,4,6,4,2,1,1,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,238,172,66,124,0,0,0,0,1.Accroissement par excédent naturel et migratoire,0,46,0,95,95,9192.5,0,3,1,2,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.72131,0.01585,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84114,0,39,7,102,Bassin Urbain,90.28084,32.98475,0,0,102.50744,0.11879,en croissance démographique,Saint-Pantaléon,93,84,12,12,6,6,1,1,10.91226,0.00842,10.69895,0.00639,179,7,4,71,68,49,84,14,2,177,168,178,211,135,13,4,2,2,2,3,1,1,0,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,63,47,16,14,0,0,0,0,Grande Ville,0,58,0,90,90,9192.5,0,0,2,0,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,72.95082,0.00519,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84115,1,57,25,199,Bassin Urbain,90.28084,32.98475,0,0,199.99,0.24825,en croissance démographique,Saint-Pierre-de-Vassols,93,84,12,12,6,6,1,1,26.33573,0.02032,25.76789,0.01539,432,23,5,171,171,109,228,37,20,432,400,442,524,318,30,13,7,8,1,4,0,2,1,1,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,156,104,52,37,0,0,0,0,Grande Ville,0,47,-2,92,92,9192.5,0,1,2,1,2892,7609,3241,14267,130177,Com rurale < 2 000 m habts en croissance démographique,73.36066,0.01585,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84116,0,95,45,139,Bassin Résidentiel,90.28084,32.98475,124.22775,0.05311,139.69151,0.16817,en croissance démographique,Saint-Romain-en-Viennois,93,84,24,32,19,19,0.154207174,4,44.5025,0.03434,46.86441,0.028,730,13,1,311,311,207,382,48,23,730,706,716,813,609,38,13,22,15,13,11,2,0,4,5,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com < 10 m habts,25,298,199,99,48,0,0,1,153,3.Accroissement par excédent migratoire,0,54,0,97,97,9192.5,1,3,3,2,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,71.72131,0.05475,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Moyenne dynamique,Faible Dynamique Serv et Com,84
84117,0,42,12,125,Bassin Résidentiel,90.28084,32.98475,0,0,125.62186,0.14949,en croissance démographique,Saint-Roman-de-Malegarde,93,84,24,32,19,19,0.154207174,4,15.54539,0.012,16.27446,0.00972,255,9,3,108,107,68,192,69,16,255,236,270,303,203,15,7,3,4,0,2,0,1,1,0,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale < 2 000 m habts,0,105,66,39,69,0,0,0,0,3.Accroissement par excédent migratoire,0,35,0,91,91,9192.5,0,0,0,1,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,72.54098,0.01239,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Faible dynamique,Faible Dynamique Serv et Com,84
84118,0,177,142,145,Bassin Résidentiel,90.28084,32.98475,621.13873,0.26553,145.72136,0.17618,en croissance démographique,Saint-Saturnin-lès-Apt,93,84,32,34,18,18,0.124036205,4,142.71281,0.11012,147.07289,0.08786,2341,-115,-4,976,979,693,1514,467,68,2265,2460,2112,2692,1880,126,63,48,32,21,12,0,3,3,6,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com rurale > 2 000 habts,0,766,558,208,467,1,12,2,353,2.Accroissement par excédent naturel,0,45,11,111,111,9192.5,5,15,3,14,2892,7609,3241,14267,130177,Zone rurale en croissance démographique,69.67213,0.04755,23.05911,25.04019,Bassin Résidentiel en croissance démographique,Pop Mobile,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
84119,2,267,215,332,Bassin Urbain,90.28084,32.98475,0,0,333.65166,0.42577,en croissance démographique,Saint-Saturnin-lès-Avignon,93,84,12,12,6,6,1,1,234.21727,0.18073,219.5545,0.13115,3842,65,1,1457,1463,1046,1551,24,64,3829,3748,3732,4597,2883,276,81,86,45,47,24,1,6,3,14,9123,9262,11.082,21.172,12.58,8.528,9.054,11.81486486,21.83513514,12.77331081,8.660472973,9.207094595,62711.26377,Com > 200 m habts,87.5,1596,1370,226,24,0,0,0,0,Grande Ville,0,67,-4,137,137,9192.5,0,25,13,23,2892,7609,3241,14267,130177,Com > 200 m habts en croissance démographique,71.72131,0.0683,23.05911,25.04019,Bassin Urbain en croissance démographique,Pop Sédentaire,Forte Synergie Médicale,Fiscalité moyenne,Dynamique Economique,Bonne Dynamique Entreprise Serv et Com,84
